@RELATION MNIST_038_database

@ATTRIBUTE mean NUMERIC
@ATTRIBUTE var NUMERIC
@ATTRIBUTE proy_0-3 NUMERIC
@ATTRIBUTE proy_8-3 NUMERIC
@ATTRIBUTE proy_0-8 NUMERIC
@ATTRIBUTE class {cero,tres,ocho}

@DATA
0.112,0.082,-5.433,6.753,-12.187,ocho
0.142,0.096,1.266,10.711,-9.445,ocho
0.137,0.096,9.385,15.781,-6.396,ocho
0.100,0.070,-3.513,8.883,-12.396,ocho
0.143,0.101,11.842,4.247,7.595,ocho
0.137,0.097,-6.176,1.206,-7.381,ocho
0.118,0.084,-0.582,9.108,-9.689,ocho
0.118,0.084,-0.892,11.562,-12.454,ocho
0.105,0.068,6.069,12.181,-6.112,ocho
0.175,0.123,2.324,14.391,-12.067,ocho
0.107,0.078,-2.504,5.430,-7.934,ocho
0.124,0.090,-1.531,6.620,-8.150,ocho
0.145,0.100,0.446,11.591,-11.145,ocho
0.115,0.083,-3.279,9.346,-12.625,ocho
0.123,0.087,5.230,15.170,-9.940,ocho
0.291,0.191,5.175,9.707,-4.532,ocho
0.144,0.108,-5.748,8.634,-14.382,ocho
0.283,0.188,15.617,18.484,-2.867,ocho
0.115,0.077,-2.178,6.063,-8.241,ocho
0.150,0.108,-5.751,6.484,-12.234,ocho
0.259,0.175,11.079,18.273,-7.193,ocho
0.261,0.176,7.056,15.818,-8.762,ocho
0.186,0.128,-1.558,10.482,-12.040,ocho
0.062,0.042,-4.058,2.612,-6.671,ocho
0.198,0.135,-3.528,6.998,-10.527,ocho
0.198,0.134,8.022,18.775,-10.753,ocho
0.186,0.129,7.321,18.192,-10.871,ocho
0.124,0.087,3.655,13.744,-10.089,ocho
0.148,0.106,-1.348,14.013,-15.361,ocho
0.168,0.116,1.685,17.389,-15.704,ocho
0.110,0.078,-4.222,5.665,-9.887,ocho
0.131,0.090,-7.364,-0.885,-6.479,ocho
0.206,0.138,3.403,10.516,-7.113,ocho
0.166,0.121,-8.524,3.296,-11.820,ocho
0.169,0.122,2.540,9.796,-7.256,ocho
0.148,0.103,-4.022,11.240,-15.262,ocho
0.169,0.117,-3.643,6.809,-10.452,ocho
0.248,0.158,4.803,1.963,2.841,ocho
0.244,0.159,9.642,13.690,-4.048,ocho
0.208,0.140,0.828,11.386,-10.558,ocho
0.194,0.136,-1.526,12.661,-14.186,ocho
0.204,0.141,-0.929,12.507,-13.437,ocho
0.122,0.087,-0.696,6.664,-7.359,ocho
0.154,0.110,1.739,16.057,-14.319,ocho
0.160,0.110,-4.006,14.479,-18.485,ocho
0.175,0.126,-8.547,4.908,-13.454,ocho
0.160,0.112,12.748,17.776,-5.028,ocho
0.152,0.104,-9.027,2.711,-11.738,ocho
0.136,0.096,-0.487,15.202,-15.689,ocho
0.119,0.083,0.621,13.572,-12.951,ocho
0.135,0.097,-10.278,5.374,-15.653,ocho
0.203,0.136,4.387,11.739,-7.352,ocho
0.170,0.119,7.544,13.749,-6.205,ocho
0.114,0.079,3.295,13.067,-9.772,ocho
0.124,0.088,-8.766,4.306,-13.071,ocho
0.115,0.083,-6.402,8.870,-15.271,ocho
0.123,0.089,-3.175,5.459,-8.634,ocho
0.169,0.118,11.603,16.964,-5.361,ocho
0.151,0.108,-5.999,6.259,-12.258,ocho
0.125,0.086,-7.601,-3.301,-4.299,ocho
0.144,0.101,-1.830,9.446,-11.277,ocho
0.151,0.104,11.079,9.701,1.378,ocho
0.133,0.093,7.809,14.878,-7.068,ocho
0.123,0.088,-3.022,11.878,-14.900,ocho
0.188,0.133,10.723,20.242,-9.518,ocho
0.217,0.148,1.573,-1.887,3.459,ocho
0.199,0.138,7.698,16.714,-9.016,ocho
0.111,0.079,0.838,12.124,-11.286,ocho
0.152,0.113,-3.871,10.505,-14.376,ocho
0.187,0.127,-3.173,5.695,-8.868,ocho
0.220,0.153,3.764,6.497,-2.733,ocho
0.098,0.070,-11.494,0.985,-12.479,ocho
0.155,0.114,-0.850,13.913,-14.763,ocho
0.192,0.135,4.400,15.822,-11.422,ocho
0.194,0.140,0.844,16.059,-15.215,ocho
0.184,0.130,5.763,15.320,-9.556,ocho
0.139,0.098,3.767,13.309,-9.542,ocho
0.157,0.118,-2.449,11.754,-14.203,ocho
0.302,0.192,2.148,6.023,-3.875,ocho
0.150,0.106,1.233,14.122,-12.889,ocho
0.182,0.127,2.167,13.155,-10.988,ocho
0.197,0.142,6.102,15.566,-9.464,ocho
0.179,0.128,2.286,13.337,-11.051,ocho
0.200,0.132,7.272,9.623,-2.351,ocho
0.192,0.137,-4.121,9.243,-13.365,ocho
0.156,0.110,1.314,11.130,-9.816,ocho
0.148,0.105,1.040,13.921,-12.881,ocho
0.178,0.124,0.841,13.578,-12.737,ocho
0.212,0.142,13.189,7.749,5.441,ocho
0.178,0.120,4.689,5.879,-1.190,ocho
0.111,0.075,-3.410,5.746,-9.156,ocho
0.135,0.099,-4.034,8.120,-12.153,ocho
0.196,0.129,10.165,5.995,4.171,ocho
0.193,0.133,7.683,19.532,-11.849,ocho
0.166,0.121,-9.674,8.981,-18.655,ocho
0.167,0.113,3.068,9.967,-6.899,ocho
0.072,0.054,-3.377,4.395,-7.772,ocho
0.158,0.108,4.501,7.381,-2.879,ocho
0.121,0.087,-1.009,14.704,-15.714,ocho
0.202,0.133,18.155,12.315,5.840,ocho
0.233,0.151,16.395,8.783,7.612,ocho
0.070,0.046,-4.435,1.398,-5.832,ocho
0.183,0.122,13.671,8.866,4.805,ocho
0.180,0.121,7.777,6.592,1.185,ocho
0.199,0.133,11.631,11.717,-0.086,ocho
0.183,0.123,9.178,5.280,3.897,ocho
0.116,0.083,-0.550,5.861,-6.410,ocho
0.172,0.119,10.017,12.611,-2.595,ocho
0.110,0.070,8.519,9.202,-0.683,ocho
0.163,0.105,-3.886,0.133,-4.020,ocho
0.125,0.090,-1.078,13.274,-14.351,ocho
0.108,0.074,-0.334,7.978,-8.312,ocho
0.135,0.099,-2.474,12.920,-15.394,ocho
0.148,0.103,8.996,14.611,-5.615,ocho
0.176,0.123,1.048,15.061,-14.013,ocho
0.166,0.116,7.029,15.786,-8.757,ocho
0.108,0.069,-6.173,-0.131,-6.042,ocho
0.251,0.168,16.776,21.834,-5.058,ocho
0.148,0.104,2.539,16.056,-13.517,ocho
0.196,0.132,2.318,6.555,-4.237,ocho
0.203,0.136,-4.483,0.020,-4.503,ocho
0.126,0.090,-1.884,10.675,-12.559,ocho
0.132,0.092,3.747,11.322,-7.574,ocho
0.129,0.092,-5.204,9.049,-14.253,ocho
0.127,0.092,-5.747,7.387,-13.133,ocho
0.089,0.065,-5.942,0.152,-6.095,ocho
0.133,0.098,-3.443,10.047,-13.490,ocho
0.176,0.126,2.853,17.424,-14.570,ocho
0.107,0.077,-5.007,4.529,-9.536,ocho
0.154,0.106,9.475,3.266,6.209,ocho
0.089,0.062,-2.650,7.600,-10.249,ocho
0.159,0.112,5.262,17.273,-12.011,ocho
0.097,0.066,0.137,11.445,-11.309,ocho
0.148,0.107,6.554,16.514,-9.960,ocho
0.082,0.057,-8.392,0.007,-8.398,ocho
0.174,0.122,6.630,15.979,-9.349,ocho
0.185,0.122,9.845,-2.215,12.060,ocho
0.098,0.067,1.340,11.615,-10.275,ocho
0.137,0.097,2.766,6.420,-3.654,ocho
0.141,0.104,1.894,8.569,-6.675,ocho
0.115,0.080,-1.503,2.898,-4.400,ocho
0.149,0.108,5.021,10.002,-4.981,ocho
0.112,0.079,-3.983,8.948,-12.931,ocho
0.156,0.109,-9.351,7.198,-16.549,ocho
0.118,0.083,0.652,9.531,-8.879,ocho
0.136,0.093,-8.089,5.771,-13.860,ocho
0.123,0.088,1.870,9.403,-7.533,ocho
0.188,0.131,-9.798,2.928,-12.726,ocho
0.152,0.106,-0.070,8.082,-8.152,ocho
0.088,0.064,-3.461,7.274,-10.735,ocho
0.127,0.087,-4.935,7.118,-12.053,ocho
0.136,0.090,5.310,4.177,1.133,ocho
0.162,0.116,2.433,13.199,-10.766,ocho
0.133,0.097,3.750,11.556,-7.806,ocho
0.134,0.092,-4.114,6.840,-10.954,ocho
0.142,0.101,7.377,14.826,-7.449,ocho
0.115,0.083,-3.626,7.683,-11.309,ocho
0.144,0.105,2.542,13.290,-10.748,ocho
0.216,0.147,8.119,5.197,2.923,ocho
0.109,0.077,-9.443,4.235,-13.678,ocho
0.162,0.115,-0.378,12.905,-13.282,ocho
0.123,0.093,-0.309,12.019,-12.328,ocho
0.167,0.116,-2.114,8.036,-10.150,ocho
0.115,0.081,6.900,13.465,-6.566,ocho
0.128,0.092,-3.125,3.447,-6.571,ocho
0.168,0.119,-1.783,13.269,-15.052,ocho
0.136,0.098,-6.348,6.785,-13.133,ocho
0.087,0.059,0.746,6.660,-5.915,ocho
0.130,0.096,-4.693,9.450,-14.144,ocho
0.152,0.110,12.192,15.707,-3.515,ocho
0.099,0.070,-4.604,8.304,-12.908,ocho
0.176,0.122,7.554,5.126,2.428,ocho
0.137,0.097,-0.187,10.949,-11.136,ocho
0.131,0.095,-0.090,13.734,-13.824,ocho
0.068,0.044,-5.612,-0.946,-4.666,ocho
0.121,0.086,-5.092,1.627,-6.719,ocho
0.163,0.112,3.121,5.226,-2.106,ocho
0.220,0.147,7.959,14.777,-6.818,ocho
0.226,0.153,2.899,17.843,-14.944,ocho
0.275,0.178,9.461,15.567,-6.106,ocho
0.208,0.145,2.834,17.565,-14.731,ocho
0.112,0.079,-3.330,6.082,-9.413,ocho
0.144,0.101,-11.127,-1.939,-9.189,ocho
0.106,0.074,-11.138,4.432,-15.570,ocho
0.210,0.143,9.174,13.247,-4.073,ocho
0.144,0.103,-0.977,2.368,-3.345,ocho
0.166,0.117,-2.248,12.348,-14.596,ocho
0.198,0.137,-4.914,10.306,-15.220,ocho
0.178,0.124,5.218,13.863,-8.644,ocho
0.148,0.102,5.586,8.039,-2.453,ocho
0.164,0.114,5.460,-2.511,7.972,ocho
0.209,0.144,4.335,17.475,-13.140,ocho
0.167,0.120,0.559,12.182,-11.622,ocho
0.204,0.142,4.171,18.574,-14.403,ocho
0.231,0.151,10.734,18.134,-7.400,ocho
0.171,0.121,-2.025,14.547,-16.572,ocho
0.128,0.090,-2.736,1.780,-4.515,ocho
0.104,0.073,-7.836,4.869,-12.705,ocho
0.131,0.090,-2.843,8.688,-11.531,ocho
0.141,0.101,1.393,15.223,-13.830,ocho
0.145,0.103,-2.121,10.519,-12.640,ocho
0.198,0.139,1.845,13.099,-11.253,ocho
0.135,0.089,4.221,12.264,-8.042,ocho
0.130,0.091,-8.573,2.692,-11.265,ocho
0.099,0.067,8.503,9.180,-0.678,ocho
0.123,0.088,-8.787,4.702,-13.489,ocho
0.170,0.118,11.260,16.993,-5.733,ocho
0.224,0.151,3.090,13.952,-10.862,ocho
0.144,0.095,-0.705,5.398,-6.103,ocho
0.162,0.112,2.497,13.073,-10.577,ocho
0.122,0.082,8.282,1.666,6.616,ocho
0.181,0.131,15.262,17.927,-2.664,ocho
0.157,0.109,-1.240,2.695,-3.935,ocho
0.109,0.074,-1.402,2.480,-3.883,ocho
0.166,0.115,2.653,16.451,-13.798,ocho
0.182,0.123,1.366,7.161,-5.795,ocho
0.142,0.105,-3.264,5.686,-8.950,ocho
0.155,0.108,6.352,15.352,-9.000,ocho
0.143,0.100,1.800,12.111,-10.311,ocho
0.174,0.122,8.378,15.105,-6.727,ocho
0.175,0.123,8.674,17.498,-8.823,ocho
0.214,0.143,5.816,14.374,-8.558,ocho
0.097,0.063,-4.141,6.686,-10.827,ocho
0.207,0.141,6.690,12.052,-5.362,ocho
0.147,0.105,4.223,15.896,-11.673,ocho
0.171,0.121,3.607,15.627,-12.020,ocho
0.159,0.106,-5.328,1.071,-6.398,ocho
0.212,0.144,3.276,13.405,-10.129,ocho
0.086,0.058,-6.127,0.347,-6.474,ocho
0.206,0.139,-5.544,1.655,-7.199,ocho
0.211,0.143,-2.218,11.122,-13.340,ocho
0.236,0.154,11.333,-1.479,12.812,ocho
0.173,0.121,-7.223,-2.653,-4.570,ocho
0.199,0.134,3.014,-6.581,9.595,ocho
0.078,0.054,-1.830,7.422,-9.252,ocho
0.123,0.085,1.895,13.988,-12.093,ocho
0.179,0.123,6.407,15.052,-8.645,ocho
0.182,0.125,8.902,17.172,-8.270,ocho
0.247,0.161,14.385,10.602,3.782,ocho
0.097,0.067,-5.962,-0.775,-5.187,ocho
0.152,0.107,-7.182,-0.804,-6.378,ocho
0.168,0.117,6.630,15.172,-8.543,ocho
0.154,0.111,-6.692,0.888,-7.580,ocho
0.163,0.113,1.011,15.754,-14.743,ocho
0.115,0.084,-4.090,9.094,-13.184,ocho
0.190,0.125,1.789,-2.800,4.588,ocho
0.186,0.127,5.706,13.716,-8.010,ocho
0.155,0.102,-1.660,-1.774,0.114,ocho
0.244,0.158,13.054,-0.228,13.281,ocho
0.102,0.070,-9.033,0.024,-9.057,ocho
0.109,0.080,-8.107,5.428,-13.535,ocho
0.123,0.079,6.459,12.071,-5.612,ocho
0.220,0.143,14.571,-0.505,15.077,ocho
0.196,0.132,2.357,5.143,-2.786,ocho
0.127,0.090,-8.974,5.145,-14.118,ocho
0.195,0.132,6.480,14.932,-8.452,ocho
0.143,0.098,3.590,12.555,-8.964,ocho
0.168,0.113,-5.711,5.238,-10.949,ocho
0.110,0.082,-1.633,5.409,-7.041,ocho
0.150,0.105,-1.207,-3.222,2.014,ocho
0.123,0.086,-2.912,10.937,-13.850,ocho
0.133,0.096,-3.869,-1.095,-2.774,ocho
0.121,0.085,-10.223,5.263,-15.486,ocho
0.094,0.070,-2.016,6.254,-8.270,ocho
0.166,0.117,-1.752,9.061,-10.812,ocho
0.132,0.097,-3.290,12.352,-15.642,ocho
0.194,0.130,8.632,16.398,-7.767,ocho
0.088,0.057,-6.228,0.858,-7.087,ocho
0.202,0.141,3.128,13.697,-10.570,ocho
0.120,0.083,-8.099,2.237,-10.336,ocho
0.199,0.139,5.942,8.929,-2.987,ocho
0.099,0.079,-6.360,8.635,-14.995,ocho
0.200,0.141,6.751,18.368,-11.617,ocho
0.117,0.082,-7.034,3.275,-10.310,ocho
0.136,0.095,-1.242,13.631,-14.873,ocho
0.087,0.058,-3.605,7.510,-11.115,ocho
0.234,0.163,9.120,16.455,-7.335,ocho
0.135,0.097,-6.455,8.085,-14.541,ocho
0.143,0.105,-6.957,3.489,-10.446,ocho
0.162,0.113,-5.330,7.923,-13.252,ocho
0.135,0.095,-5.266,-0.350,-4.916,ocho
0.112,0.077,-5.831,-1.568,-4.263,ocho
0.191,0.129,-0.389,7.212,-7.602,ocho
0.180,0.129,8.085,19.271,-11.186,ocho
0.167,0.116,-4.734,-6.273,1.539,ocho
0.166,0.119,1.069,15.119,-14.050,ocho
0.179,0.133,0.628,13.107,-12.479,ocho
0.171,0.119,-0.133,13.370,-13.502,ocho
0.162,0.113,1.848,7.442,-5.594,ocho
0.218,0.154,-0.058,12.615,-12.673,ocho
0.200,0.144,4.472,16.966,-12.494,ocho
0.197,0.134,13.659,20.140,-6.480,ocho
0.185,0.132,7.398,19.089,-11.691,ocho
0.227,0.157,9.335,20.214,-10.879,ocho
0.173,0.127,-4.632,9.778,-14.410,ocho
0.210,0.143,9.488,14.374,-4.886,ocho
0.116,0.079,2.051,7.012,-4.961,ocho
0.201,0.137,13.386,20.139,-6.752,ocho
0.115,0.080,-2.236,8.976,-11.211,ocho
0.185,0.126,9.604,18.582,-8.979,ocho
0.118,0.084,-4.420,-0.950,-3.470,ocho
0.084,0.057,-7.339,-1.387,-5.951,ocho
0.162,0.114,7.975,8.021,-0.046,ocho
0.125,0.088,4.610,15.725,-11.115,ocho
0.099,0.068,-2.633,9.536,-12.169,ocho
0.179,0.121,7.472,16.739,-9.267,ocho
0.155,0.108,-1.514,4.837,-6.351,ocho
0.240,0.158,3.724,9.275,-5.551,ocho
0.168,0.117,12.231,16.629,-4.398,ocho
0.196,0.134,5.108,14.999,-9.891,ocho
0.181,0.126,-1.264,11.952,-13.216,ocho
0.150,0.109,-2.219,10.344,-12.563,ocho
0.163,0.115,6.695,15.477,-8.781,ocho
0.182,0.122,11.196,15.146,-3.950,ocho
0.115,0.083,-3.143,11.608,-14.752,ocho
0.182,0.125,3.947,12.323,-8.376,ocho
0.157,0.101,3.006,-3.637,6.643,ocho
0.126,0.090,-3.974,6.455,-10.429,ocho
0.140,0.097,5.446,10.822,-5.376,ocho
0.112,0.082,-3.257,8.674,-11.930,ocho
0.150,0.103,-12.062,1.507,-13.569,ocho
0.173,0.120,8.250,19.263,-11.013,ocho
0.117,0.080,-0.854,0.347,-1.202,ocho
0.143,0.099,-7.694,5.457,-13.151,ocho
0.196,0.135,-1.523,7.580,-9.103,ocho
0.142,0.093,1.831,2.330,-0.499,ocho
0.181,0.129,-4.811,10.533,-15.344,ocho
0.160,0.111,10.849,16.324,-5.475,ocho
0.172,0.121,5.193,15.658,-10.466,ocho
0.091,0.061,-5.638,3.788,-9.426,ocho
0.202,0.132,1.608,10.178,-8.569,ocho
0.135,0.097,-4.197,3.885,-8.082,ocho
0.211,0.142,12.931,16.634,-3.703,ocho
0.109,0.076,-5.469,2.807,-8.276,ocho
0.207,0.141,6.366,18.320,-11.954,ocho
0.204,0.141,1.613,12.020,-10.407,ocho
0.202,0.139,6.475,17.375,-10.900,ocho
0.197,0.138,3.687,11.208,-7.521,ocho
0.125,0.089,-8.570,3.695,-12.265,ocho
0.253,0.164,15.440,19.817,-4.378,ocho
0.128,0.089,-1.782,1.406,-3.188,ocho
0.238,0.157,3.569,11.029,-7.460,ocho
0.212,0.142,8.979,15.443,-6.463,ocho
0.158,0.112,-4.261,10.646,-14.907,ocho
0.145,0.091,-1.264,0.766,-2.030,ocho
0.160,0.110,1.746,9.343,-7.597,ocho
0.180,0.128,-0.045,15.545,-15.590,ocho
0.230,0.155,4.086,15.192,-11.105,ocho
0.131,0.090,-7.595,-0.065,-7.531,ocho
0.151,0.107,-1.397,7.368,-8.765,ocho
0.072,0.049,-5.516,5.633,-11.149,ocho
0.121,0.086,-1.127,6.654,-7.781,ocho
0.164,0.113,1.494,8.753,-7.258,ocho
0.101,0.073,-4.128,7.518,-11.646,ocho
0.118,0.080,-0.737,2.244,-2.982,ocho
0.164,0.113,4.521,9.268,-4.747,ocho
0.133,0.094,-2.193,-2.902,0.710,ocho
0.117,0.088,-7.062,1.871,-8.933,ocho
0.269,0.173,18.040,13.667,4.373,ocho
0.120,0.085,2.257,14.374,-12.117,ocho
0.156,0.107,-3.613,7.138,-10.751,ocho
0.178,0.127,6.262,19.521,-13.258,ocho
0.125,0.088,3.942,7.806,-3.864,ocho
0.162,0.110,9.055,16.314,-7.258,ocho
0.144,0.100,7.708,13.203,-5.495,ocho
0.118,0.083,-1.404,-0.443,-0.960,ocho
0.150,0.107,9.292,16.662,-7.371,ocho
0.113,0.080,-5.354,4.457,-9.811,ocho
0.180,0.127,5.266,12.083,-6.817,ocho
0.111,0.077,-0.709,6.312,-7.021,ocho
0.155,0.108,3.935,11.430,-7.495,ocho
0.109,0.077,-7.426,0.786,-8.212,ocho
0.161,0.111,6.433,7.511,-1.078,ocho
0.150,0.104,8.650,12.179,-3.528,ocho
0.126,0.086,4.972,15.760,-10.788,ocho
0.092,0.064,-1.076,5.669,-6.745,ocho
0.137,0.099,-5.926,4.925,-10.851,ocho
0.170,0.116,4.758,12.549,-7.791,ocho
0.138,0.091,-0.625,6.367,-6.992,ocho
0.165,0.124,4.640,17.857,-13.218,ocho
0.184,0.129,-2.759,3.795,-6.553,ocho
0.156,0.113,-0.208,10.100,-10.308,ocho
0.112,0.079,-9.127,-1.990,-7.138,ocho
0.109,0.073,-6.891,3.298,-10.189,ocho
0.154,0.106,9.176,14.830,-5.654,ocho
0.153,0.109,-5.257,5.799,-11.056,ocho
0.120,0.084,4.914,12.694,-7.780,ocho
0.078,0.054,0.914,9.067,-8.153,ocho
0.126,0.088,4.279,12.081,-7.801,ocho
0.102,0.076,-6.476,6.039,-12.514,ocho
0.101,0.070,3.675,9.081,-5.406,ocho
0.189,0.129,-9.225,2.964,-12.190,ocho
0.232,0.153,-3.625,2.429,-6.054,ocho
0.243,0.161,7.636,15.183,-7.547,ocho
0.119,0.085,-2.467,-1.263,-1.204,ocho
0.204,0.139,-10.056,-1.436,-8.620,ocho
0.279,0.176,-0.299,4.867,-5.166,ocho
0.218,0.152,-8.333,2.561,-10.894,ocho
0.076,0.052,-7.514,-0.689,-6.825,ocho
0.096,0.059,0.469,5.363,-4.894,ocho
0.073,0.049,-5.222,3.106,-8.328,ocho
0.157,0.111,-12.287,1.023,-13.310,ocho
0.216,0.147,3.448,11.613,-8.166,ocho
0.182,0.127,4.353,9.564,-5.211,ocho
0.194,0.134,0.388,4.418,-4.030,ocho
0.177,0.119,-5.323,0.238,-5.561,ocho
0.224,0.152,1.127,11.635,-10.508,ocho
0.221,0.150,5.732,12.262,-6.530,ocho
0.222,0.147,4.550,10.923,-6.373,ocho
0.261,0.168,0.397,9.388,-8.991,ocho
0.116,0.081,-7.021,4.609,-11.630,ocho
0.144,0.105,4.946,15.388,-10.441,ocho
0.197,0.139,1.732,11.791,-10.059,ocho
0.226,0.152,-6.703,-1.991,-4.712,ocho
0.127,0.091,0.383,13.754,-13.371,ocho
0.145,0.103,-1.316,5.002,-6.318,ocho
0.156,0.113,1.506,15.195,-13.689,ocho
0.155,0.108,2.799,15.171,-12.372,ocho
0.167,0.124,4.669,14.512,-9.842,ocho
0.134,0.096,-10.121,0.433,-10.554,ocho
0.152,0.111,-3.720,10.223,-13.943,ocho
0.176,0.118,7.159,6.315,0.844,ocho
0.099,0.067,-5.783,3.794,-9.578,ocho
0.111,0.078,-9.119,0.661,-9.780,ocho
0.153,0.111,13.840,18.423,-4.583,ocho
0.098,0.070,-5.379,3.837,-9.216,ocho
0.119,0.074,6.239,2.221,4.017,ocho
0.113,0.082,3.511,13.304,-9.793,ocho
0.122,0.089,-10.074,4.492,-14.566,ocho
0.155,0.111,-5.505,8.381,-13.886,ocho
0.132,0.093,-7.701,1.376,-9.077,ocho
0.149,0.104,1.004,15.864,-14.860,ocho
0.196,0.136,-2.231,10.068,-12.299,ocho
0.139,0.095,1.704,13.352,-11.648,ocho
0.123,0.087,-1.800,7.130,-8.931,ocho
0.105,0.069,-1.183,-3.459,2.276,ocho
0.157,0.109,8.829,15.808,-6.979,ocho
0.144,0.102,-3.370,7.394,-10.764,ocho
0.131,0.091,1.423,13.652,-12.229,ocho
0.102,0.069,0.027,9.011,-8.984,ocho
0.119,0.081,14.880,13.121,1.759,ocho
0.265,0.177,11.903,15.966,-4.064,ocho
0.176,0.125,-10.147,2.032,-12.180,ocho
0.154,0.112,4.206,14.983,-10.777,ocho
0.128,0.089,1.720,11.124,-9.404,ocho
0.117,0.082,-3.484,10.400,-13.884,ocho
0.185,0.130,-10.292,-0.700,-9.592,ocho
0.107,0.079,-2.994,8.273,-11.266,ocho
0.097,0.066,-6.578,-1.298,-5.280,ocho
0.152,0.112,-7.398,-0.199,-7.200,ocho
0.155,0.111,-9.889,0.129,-10.018,ocho
0.109,0.080,-6.355,6.849,-13.204,ocho
0.172,0.120,-3.665,4.265,-7.930,ocho
0.121,0.083,-5.482,-2.015,-3.467,ocho
0.143,0.101,-9.626,-0.332,-9.294,ocho
0.121,0.086,-8.583,-1.701,-6.881,ocho
0.246,0.168,14.054,7.621,6.433,ocho
0.189,0.130,-2.305,7.067,-9.372,ocho
0.155,0.112,-7.452,2.621,-10.074,ocho
0.132,0.097,-5.810,7.475,-13.285,ocho
0.183,0.132,-9.075,0.727,-9.802,ocho
0.144,0.104,-5.009,7.247,-12.256,ocho
0.132,0.092,-2.344,10.999,-13.344,ocho
0.117,0.082,-2.361,10.222,-12.583,ocho
0.142,0.102,-6.297,3.877,-10.174,ocho
0.093,0.063,-0.859,9.091,-9.950,ocho
0.178,0.127,-11.027,0.590,-11.616,ocho
0.113,0.078,5.463,7.640,-2.177,ocho
0.118,0.081,-10.086,3.478,-13.564,ocho
0.130,0.085,12.580,8.445,4.135,ocho
0.164,0.120,-8.175,0.953,-9.129,ocho
0.142,0.105,-7.834,2.665,-10.499,ocho
0.208,0.142,2.383,6.769,-4.387,ocho
0.162,0.110,6.696,17.315,-10.619,ocho
0.168,0.124,12.408,14.991,-2.583,ocho
0.178,0.122,12.455,13.079,-0.624,ocho
0.132,0.093,-11.410,-0.203,-11.207,ocho
0.095,0.065,0.859,10.545,-9.685,ocho
0.153,0.111,7.610,16.436,-8.826,ocho
0.148,0.106,3.279,12.753,-9.473,ocho
0.126,0.090,1.035,12.509,-11.474,ocho
0.099,0.070,2.278,9.347,-7.069,ocho
0.155,0.111,9.229,18.069,-8.840,ocho
0.143,0.103,7.631,16.867,-9.236,ocho
0.147,0.106,-0.073,13.606,-13.679,ocho
0.140,0.100,4.166,15.352,-11.185,ocho
0.183,0.137,6.798,19.343,-12.545,ocho
0.088,0.058,-7.958,0.134,-8.092,ocho
0.097,0.070,-6.601,6.394,-12.995,ocho
0.151,0.103,6.348,15.825,-9.477,ocho
0.168,0.119,0.405,10.428,-10.023,ocho
0.166,0.117,11.922,15.577,-3.655,ocho
0.204,0.136,-5.189,1.924,-7.113,ocho
0.117,0.083,0.447,11.265,-10.818,ocho
0.137,0.091,8.367,13.532,-5.165,ocho
0.134,0.093,0.937,8.724,-7.787,ocho
0.220,0.149,-9.197,0.725,-9.922,ocho
0.148,0.102,1.845,10.740,-8.895,ocho
0.134,0.095,2.335,13.135,-10.800,ocho
0.177,0.121,4.514,10.368,-5.854,ocho
0.144,0.101,3.058,10.998,-7.940,ocho
0.137,0.095,11.205,10.131,1.074,ocho
0.140,0.101,1.463,12.345,-10.882,ocho
0.155,0.109,2.758,13.235,-10.478,ocho
0.122,0.088,-3.959,9.591,-13.551,ocho
0.228,0.151,-6.611,2.655,-9.266,ocho
0.090,0.060,-3.008,7.979,-10.987,ocho
0.089,0.063,-5.511,3.557,-9.068,ocho
0.134,0.094,1.628,13.320,-11.693,ocho
0.112,0.080,1.630,10.453,-8.822,ocho
0.129,0.088,5.424,14.904,-9.480,ocho
0.132,0.093,0.627,11.275,-10.648,ocho
0.127,0.087,3.535,12.120,-8.586,ocho
0.116,0.082,3.477,11.536,-8.059,ocho
0.156,0.120,-5.319,10.501,-15.820,ocho
0.108,0.079,-0.045,11.581,-11.626,ocho
0.183,0.124,3.584,-4.059,7.643,ocho
0.173,0.120,6.532,15.950,-9.418,ocho
0.106,0.074,4.472,12.680,-8.208,ocho
0.127,0.091,-1.558,4.680,-6.238,ocho
0.135,0.095,-4.537,7.949,-12.486,ocho
0.106,0.070,-1.260,8.383,-9.642,ocho
0.103,0.071,0.263,10.171,-9.907,ocho
0.214,0.147,7.627,12.225,-4.598,ocho
0.127,0.090,0.715,10.033,-9.319,ocho
0.145,0.103,11.633,11.355,0.277,ocho
0.129,0.093,1.710,14.171,-12.461,ocho
0.157,0.114,6.031,10.469,-4.438,ocho
0.146,0.102,5.081,8.063,-2.982,ocho
0.170,0.117,7.108,15.567,-8.460,ocho
0.078,0.052,-6.788,-2.203,-4.584,ocho
0.140,0.102,-2.610,11.297,-13.907,ocho
0.168,0.118,4.832,8.907,-4.076,ocho
0.119,0.083,-7.805,0.530,-8.336,ocho
0.147,0.104,9.153,14.350,-5.197,ocho
0.071,0.051,-2.813,4.193,-7.007,ocho
0.170,0.117,-16.125,0.176,-16.301,ocho
0.125,0.087,14.216,13.175,1.040,ocho
0.203,0.133,-0.893,8.213,-9.107,ocho
0.170,0.120,-1.969,10.787,-12.756,ocho
0.115,0.082,3.413,10.625,-7.212,ocho
0.127,0.092,-7.878,3.406,-11.284,ocho
0.162,0.119,1.056,15.033,-13.976,ocho
